cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene
1541	chrII	607640	607848	+	607828	17.693026	4.345655	607657	607837	181	NA
1542	chrII	608043	608128	+	608086	10.864138	5.58727	608063	608087	25	NA
1544	chrII	608341	608391	+	608365	12.416157	4.345655	608342	608366	25	NA
3809	chrII	609285	609486	-	609329	17.072219	2.172827	609324	609456	133	NA
3811	chrII	609724	609826	-	609794	416.872443	120.747117	609738	609797	60	YBR193C
3812	chrII	609879	609970	-	609928	3.10404	0.931212	609896	609948	53	YBR193C
1545	chrII	609344	609421	+	609385	5.276868	1.55202	609370	609421	52	YBR194W
1546	chrII	609728	609739	+	609734	1.55202	0.620808	609728	609739	12	YBR194W
1547	chrII	609872	609994	+	609969	200.520923	31.661198	609897	609975	79	YBR194W
3818	chrII	611859	611980	-	611925	173.826189	41.594123	611872	611928	57	YBR195C
3820	chrII	612307	612811	-	612517	378.071972	80.084206	612316	612767	452	NA
3822	chrII	612912	613366	-	612913	1033.955417	373.105489	612913	613366	454	NA
3823	chrII	613438	613550	-	613447	1473.176924	712.99776	613446	613482	37	NA
3824	chrII	613639	613841	-	613652	292.400485	114.228635	613651	613811	161	NA
3825	chrII	613909	614117	-	613942	14231.398045	4661.335376	613909	613942	34	YBR196C
3826	chrII	614302	614319	-	614307	4.966464	1.55202	614305	614319	15	YBR196C-A
3828	chrII	614666	614803	-	614716	23.5907	4.656059	614709	614803	95	YBR196C-B
3830	chrII	614857	614998	-	614910	37.869279	5.897674	614872	614981	110	YBR196C-B
3831	chrII	615448	615548	-	615508	7.760099	2.793635	615483	615521	39	NA
3833	chrII	615814	615904	-	615876	140.612972	23.9011	615848	615891	44	YBR197C
3834	chrII	616324	616452	-	616332	3.414444	0.620808	616332	616436	105	YBR197C
3842	chrII	618269	618498	-	618309	66.42644	21.728273	618271	618376	106	NA
3843	chrII	618564	618623	-	618601	1209.954404	508.751993	618574	618601	28	YBR198C
1557	chrII	618790	618860	+	618816	2198.901238	496.646241	618816	618835	20	YBR199W
1561	chrII	618935	619627	+	619604	181.275894	18.31383	619131	619604	474	NA
1565	chrII	620749	620841	+	620817	583.248934	285.571589	620809	620817	9	YBR200W
3847	chrII	624748	624788	-	624760	230.009294	131.921658	624760	624765	6	YBR201C-A
3849	chrII	624823	625140	-	625057	81.015426	12.416156	624857	625068	212	YBR201C-A
3850	chrII	625365	625450	-	625394	8.380908	1.241616	625377	625442	66	YBR201C-A
1574	chrII	623392	623491	+	623440	130.369642	24.211504	623433	623454	22	YBR201W
1579	chrII	624858	624872	+	624872	2.793636	1.55202	624858	624872	15	YBR202W
1580	chrII	625254	625338	+	625275	5.276868	0.931212	625259	625336	78	YBR202W
1581	chrII	625431	625504	+	625492	3.724848	1.241616	625431	625492	62	YBR202W
1583	chrII	625621	625783	+	625762	195.24406	20.797061	625676	625767	92	YBR202W
1584	chrII	625877	625919	+	625892	5.897674	2.172827	625877	625904	28	NA
1591	chrII	628335	628336	+	628335	1.55202	1.241616	628335	628336	2	YBR203W
1592	chrII	628768	628787	+	628772	5.897674	4.966462	628772	628775	4	YBR203W
1593	chrII	628848	629223	+	628973	123.230357	10.243329	628956	629167	212	YBR203W
1595	chrII	629638	629827	+	629732	17.382623	2.172827	629661	629801	141	NA
1596	chrII	629971	630265	+	630017	112.366221	12.105752	630003	630146	144	NA
1599	chrII	631242	631272	+	631253	5.897675	2.483231	631242	631269	28	NA
1601	chrII	631560	631646	+	631634	16.451408	8.070501	631603	631644	42	NA
3858	chrII	632321	632354	-	632336	2.793636	1.241616	632321	632354	34	NA
3859	chrII	632478	632532	-	632510	9.001715	3.414443	632480	632526	47	NA
3864	chrII	633406	633457	-	633422	128.196815	32.59241	633412	633449	38	YBR204C
1603	chrII	633538	633630	+	633575	1201.883911	435.807077	633575	633614	40	YBR205W
1606	chrII	634164	634384	+	634253	10.243332	1.55202	634188	634344	157	YBR206W
1607	chrII	634578	634610	+	634599	31.350795	13.657772	634598	634600	3	YBR206W
1608	chrII	635009	635155	+	635094	279.363519	70.772089	635057	635119	63	YBR207W
1609	chrII	635196	635286	+	635267	7.139292	0.931212	635197	635285	89	NA
1610	chrII	635364	635423	+	635374	8.070503	3.724847	635365	635404	40	NA
3879	chrII	639879	639987	-	639939	50.285435	17.693022	639892	639947	56	NA
3886	chrII	641916	641991	-	641943	16.451409	6.828886	641937	641946	10	NA
3888	chrII	642313	642678	-	642353	776.940979	153.029123	642345	642669	325	YBR208C
1623	chrII	645304	645555	+	645516	1159.668977	390.798511	645512	645546	35	YBR210W
3899	chrII	647211	647266	-	647229	397.937802	146.200237	647215	647235	21	YBR211C
1627	chrII	647413	647550	+	647480	724.793115	267.257758	647438	647540	103	YBR212W
1628	chrII	647583	647895	+	647769	68.288863	15.520195	647632	647772	141	YBR212W
1639	chrII	650237	650300	+	650298	133.784083	72.013705	650287	650300	14	YBR213W
1641	chrII	650632	650717	+	650683	3.10404	0.931212	650644	650700	57	NA
1642	chrII	651271	651359	+	651336	1192.882193	553.139751	651336	651354	19	YBR214W
1643	chrII	651440	651865	+	651444	52.768671	8.380905	651444	651805	362	NA
1645	chrII	651895	652234	+	652068	41.59413	4.035251	651987	652168	182	NA
1646	chrII	652264	652457	+	652297	41.283724	10.553733	652297	652398	102	NA
1647	chrII	652489	652504	+	652502	51.216645	19.555446	652500	652502	3	NA
1649	chrII	653246	653398	+	653315	114.22864	31.04039	653279	653345	67	YBR215W
1650	chrII	653476	653536	+	653499	3.414444	0.931212	653499	653534	36	NA
1651	chrII	653666	653683	+	653683	4.345655	3.104039	653672	653683	12	NA
1653	chrII	654250	654276	+	654274	5.276867	2.172827	654250	654275	26	NA
1654	chrII	654556	654613	+	654595	3.724848	1.241616	654558	654595	38	NA
3914	chrII	656744	656856	-	656770	7.449696	0.931212	656746	656828	83	NA
3916	chrII	657017	657033	-	657030	5.897675	3.724847	657026	657032	7	NA
3917	chrII	657064	657165	-	657143	4.345655	2.172827	657091	657145	55	NA
3920	chrII	657480	657526	-	657480	6.208079	2.793635	657480	657508	29	NA
3921	chrII	657564	657687	-	657630	214.178698	50.595836	657601	657649	49	YBR216C
3922	chrII	658017	658030	-	658030	1.241616	0.931212	658017	658030	14	YBR216C
3923	chrII	658317	658331	-	658317	1.55202	0.931212	658317	658331	15	YBR216C
1657	chrII	657723	657838	+	657785	254.531202	86.292284	657768	657818	51	YBR217W
3926	chrII	659192	659632	-	659405	82.87785	14.588983	659277	659564	288	NA
3934	chrII	661049	661261	-	661109	11.484948	1.241616	661051	661206	156	NA
3937	chrII	661411	661610	-	661592	18.003431	2.483231	661446	661592	147	NA
3939	chrII	661756	662418	-	662338	469.641119	57.735126	662251	662396	146	YBR218C
3940	chrII	662448	662556	-	662512	65.184827	13.036964	662482	662553	72	YBR218C
3941	chrII	663114	663190	-	663138	4.035252	1.241616	663119	663173	55	NA
3948	chrII	664702	664806	-	664759	177.240633	36.62766	664726	664759	34	YBR220C
3949	chrII	664905	664982	-	664982	9.001715	2.483231	664912	664982	71	YBR220C
3950	chrII	665095	665110	-	665110	1.241616	0.931212	665095	665110	16	YBR220C
3951	chrII	665380	665798	-	665683	121.678342	25.142716	665557	665755	199	NA
3954	chrII	666436	666526	-	666458	4399.044082	2147.994993	666448	666485	38	YBR221C
3956	chrII	666872	667106	-	667000	22.969895	2.172827	666900	667078	179	NA
3957	chrII	667145	667295	-	667189	31.971603	10.553733	667187	667217	31	NA
3959	chrII	667565	668033	-	667620	66.426445	8.070501	667612	668019	408	NA
3961	chrII	668378	668415	-	668393	575.488833	170.411741	668378	668393	16	YBR222C
3962	chrII	668615	668646	-	668620	1.241616	0.620808	668615	668646	32	YBR222C
3968	chrII	670242	670370	-	670317	206.108196	34.765237	670284	670342	59	YBR223C
1668	chrII	670415	670526	+	670492	333.994601	128.507215	670467	670496	30	YBR225W
1670	chrII	670675	670685	+	670676	14.278579	11.17454	670676	670677	2	NA
1675	chrII	671516	671666	+	671529	14.899389	2.483231	671529	671664	136	NA
3969	chrII	673848	673868	-	673848	1.862424	0.620808	673848	673868	21	YBR226C
3970	chrII	674074	674249	-	674225	6.518484	1.241616	674111	674229	119	NA
3971	chrII	674291	674297	-	674294	7.760098	4.345655	674292	674295	4	NA
3974	chrII	674673	674915	-	674759	38.179685	7.760098	674723	674846	124	NA
3975	chrII	675161	675247	-	675192	237.148584	93.431574	675161	675195	35	YBR227C
3977	chrII	675991	675995	-	675995	1.241616	0.931212	675991	675995	5	YBR227C
1681	chrII	674952	675010	+	674994	25.453119	15.520195	674978	674994	17	YBR228W
1682	chrII	675300	675386	+	675313	109.262174	28.867563	675313	675375	63	YBR228W
1683	chrII	675627	675739	+	675708	26.694738	3.414443	675631	675737	107	NA
1684	chrII	675783	675886	+	675835	36.006856	8.691309	675802	675879	78	NA
1685	chrII	675934	675957	+	675953	7.449694	2.793635	675953	675957	5	NA
3995	chrII	679221	679320	-	679230	1125.214142	401.352244	679228	679245	18	YBR229C
3996	chrII	679609	679690	-	679654	27.00514	9.001713	679610	679656	47	YBR229C
3998	chrII	680055	680116	-	680076	1347.773741	362.551756	680060	680091	32	YBR230C
4000	chrII	680485	680533	-	680525	3.724848	1.241616	680506	680528	23	YBR230C
1686	chrII	679409	679502	+	679430	10.243331	4.035251	679430	679475	46	YBR230W-A
1687	chrII	679572	679626	+	679594	4.345656	1.241616	679572	679618	47	YBR230W-A
1688	chrII	680176	680455	+	680302	557.485416	75.738552	680298	680401	104	YBR230W-A
4007	chrII	682673	682686	-	682674	5.58727	4.966462	682674	682674	1	NA
4008	chrII	682909	683045	-	683017	25.453125	5.276866	682940	683041	102	NA
4009	chrII	683085	683180	-	683147	212.316272	91.569151	683099	683147	49	YBR231C
4010	chrII	683332	683344	-	683332	3.414443	3.104039	683332	683332	1	YBR231C
1690	chrII	683253	683439	+	683357	81.015423	12.416156	683298	683383	86	YBR233W
1694	chrII	684029	684040	+	684030	3.414443	1.862423	684029	684039	11	NA
1695	chrII	684105	684177	+	684159	1.862424	0.620808	684105	684177	73	NA
1696	chrII	684361	684395	+	684394	1.862424	0.931212	684361	684395	35	NA
1698	chrII	684533	684606	+	684552	6.828887	2.793635	684541	684571	31	YBR233W-A
1699	chrII	684864	684994	+	684947	672.645259	152.097911	684933	684958	26	YBR233W-A
1700	chrII	685054	685197	+	685152	21.728277	3.724847	685084	685160	77	NA
4011	chrII	685720	686104	-	685997	92.810781	10.553733	685775	686036	262	NA
4012	chrII	686163	686265	-	686218	28.867566	4.345655	686196	686236	41	NA
4013	chrII	686604	686671	-	686638	1441.205318	732.553206	686624	686638	15	YBR234C
1701	chrII	686796	686858	+	686820	744.658962	281.846742	686817	686849	33	YBR235W
1702	chrII	687097	687134	+	687105	15.209793	6.828886	687103	687113	11	NA
4015	chrII	690600	690787	-	690777	8.380908	1.55202	690607	690778	172	NA
4019	chrII	691370	691563	-	691475	19.245045	5.897674	691432	691507	76	NA
4020	chrII	691691	691752	-	691731	387.694473	191.829611	691723	691740	18	YBR236C
4021	chrII	692097	692100	-	692097	1.241616	0.931212	692097	692100	4	YBR236C
1714	chrII	691869	691986	+	691925	342.065104	152.718719	691913	691946	34	YBR237W
1716	chrII	692383	692602	+	692410	18.313835	2.483231	692410	692598	189	NA
4032	chrII	696990	697512	-	697375	1280.105708	279.053107	697266	697391	126	YBR238C
4033	chrII	697986	698009	-	698009	1.55202	1.241616	697986	698009	24	YBR238C
4034	chrII	698669	698695	-	698683	4.035251	2.483231	698678	698686	9	NA
4035	chrII	698881	698881	-	698881	2.483231	2.483231	698881	698881	1	NA
4036	chrII	699046	699065	-	699049	1.241616	0.620808	699046	699065	20	NA
4037	chrII	699568	699588	-	699587	2.172828	1.241616	699568	699588	21	NA
4038	chrII	699899	699922	-	699899	4.035251	1.862423	699899	699909	11	NA
4039	chrII	700073	700109	-	700092	37.248471	18.934638	700088	700105	18	YBR239C
4040	chrII	700818	700918	-	700880	7.139291	2.172827	700868	700905	38	NA
4041	chrII	700976	701092	-	701049	9.001715	2.172827	700999	701068	70	NA
4042	chrII	701449	701504	-	701482	19.555448	11.17454	701476	701493	18	NA
4043	chrII	701812	701840	-	701820	4.656059	3.104039	701820	701840	21	NA
4045	chrII	702123	702257	-	702170	91.258749	32.59241	702134	702208	75	YBR240C
4049	chrII	703335	703446	-	703380	6.828887	1.862423	703363	703440	78	NA
4052	chrII	703793	703954	-	703842	8.070504	1.241616	703824	703954	131	NA
4053	chrII	704060	704148	-	704084	220.076369	64.564011	704075	704133	59	YBR241C
1737	chrII	703947	703994	+	703952	3.724848	0.931212	703952	703979	28	YBR242W
1738	chrII	704031	704085	+	704069	4.035252	1.241616	704044	704085	42	YBR242W
1739	chrII	704448	704578	+	704516	421.528501	97.466825	704494	704537	44	YBR242W
4056	chrII	705892	705978	-	705937	11.795351	2.172827	705898	705972	75	NA
4057	chrII	706123	706134	-	706130	5.587271	2.793635	706123	706132	10	NA
4060	chrII	706795	706859	-	706825	156.133167	81.94663	706820	706837	18	YBR243C
4062	chrII	707099	707184	-	707164	5.276868	1.241616	707099	707184	86	YBR243C
4063	chrII	707392	707405	-	707405	1.55202	0.620808	707392	707405	14	YBR243C
1742	chrII	706924	706972	+	706924	2.793636	0.620808	706924	706972	49	YBR244W
1744	chrII	707282	707393	+	707321	46.250184	11.17454	707302	707367	66	YBR244W
1745	chrII	707426	707520	+	707492	1916.433684	762.972788	707475	707504	30	YBR244W
1746	chrII	707615	707765	+	707697	100.570869	48.112605	707696	707746	51	NA
4065	chrII	708346	708574	-	708429	28.246762	1.862423	708361	708569	209	NA
4066	chrII	708626	708694	-	708653	27.005142	11.484944	708638	708671	34	NA
4068	chrII	708957	709361	-	709271	37.869283	5.897674	709052	709300	249	NA
4069	chrII	709396	709577	-	709472	18.313834	3.414443	709429	709484	56	NA
4079	chrII	711379	711470	-	711383	698.40878	292.710878	711379	711402	24	NA
1748	chrII	711411	711414	+	711414	1.862424	1.55202	711411	711414	4	YBR246W
1749	chrII	711492	711593	+	711556	203.624959	82.877841	711538	711579	42	YBR246W
4087	chrII	714462	714556	-	714476	402.593862	82.567438	714471	714514	44	YBR247C
4089	chrII	715319	715477	-	715471	24.211509	4.656059	715335	715472	138	NA
4090	chrII	715637	715712	-	715709	17.693024	4.345655	715649	715709	61	NA
4093	chrII	716463	716604	-	716524	487.644533	72.634513	716516	716561	46	YBR248C
4097	chrII	718066	718255	-	718084	4937.905255	1553.261119	718080	718130	51	YBR249C
1759	chrII	718381	718472	+	718405	9.001715	4.345655	718381	718438	58	YBR250W
1760	chrII	718635	718675	+	718638	2.483232	0.931212	718635	718675	41	YBR250W
1761	chrII	718899	718950	+	718928	1.55202	0.620808	718899	718950	52	YBR250W
1762	chrII	719146	719253	+	719174	16.761812	2.793635	719146	719225	80	NA
1763	chrII	719644	719692	+	719676	2.483232	0.620808	719644	719692	49	NA
1764	chrII	720545	720586	+	720545	2.483232	1.55202	720545	720586	42	NA
1765	chrII	720887	720981	+	720928	5.587272	0.931212	720899	720981	83	YBR251W
1766	chrII	721287	721358	+	721331	605.90842	166.997299	721322	721354	33	YBR251W
1768	chrII	721691	721934	+	721870	19.865853	4.656059	721756	721926	171	NA
1769	chrII	722559	722609	+	722593	2161.96317	959.148053	722580	722593	14	YBR252W
1771	chrII	723165	723242	+	723209	1090.448907	488.57574	723209	723235	27	YBR253W
4106	chrII	724023	724116	-	724044	6.518484	1.55202	724023	724093	71	NA
4107	chrII	724261	724346	-	724266	289.606844	121.367925	724266	724291	26	YBR254C
4108	chrII	726881	726921	-	726890	5.897674	1.862423	726884	726912	29	NA
4109	chrII	727021	727134	-	727111	240.252626	57.735126	727068	727115	48	YBR255C-A
1772	chrII	724364	724471	+	724423	332.752985	101.502076	724420	724435	16	YBR255W
1776	chrII	724988	725132	+	725110	9.001715	3.104039	725005	725129	125	NA
1777	chrII	725405	725491	+	725412	15.830601	3.104039	725411	725490	80	NA
1779	chrII	725769	726013	+	725950	25.142718	5.58727	725789	725984	196	NA
4112	chrII	727928	728030	-	727947	46.560587	20.486657	727947	727997	51	NA
4113	chrII	728110	728220	-	728137	1874.529161	1246.271661	728129	728141	13	YBR256C
4114	chrII	728413	728440	-	728415	1.241616	0.620808	728413	728440	28	YBR256C
4115	chrII	728632	728653	-	728653	2.793636	1.55202	728632	728653	22	YBR256C
1785	chrII	728332	728444	+	728353	13.968177	4.035251	728353	728416	64	YBR257W
1786	chrII	728794	728902	+	728854	146.510645	48.112605	728831	728882	52	YBR257W
1787	chrII	729204	729254	+	729254	3.414444	1.241616	729221	729254	34	NA
4116	chrII	729912	729987	-	729951	11.484946	3.104039	729935	729976	42	NA
4117	chrII	730127	730252	-	730185	396.385786	170.722145	730155	730197	43	YBR258C
4118	chrII	730322	730472	-	730398	9.312118	2.483231	730344	730431	88	YBR258C
1789	chrII	730282	730358	+	730341	100.881269	29.177967	730323	730345	23	YBR259W
1794	chrII	731557	731657	+	731621	5.587272	1.241616	731581	731653	73	NA
4121	chrII	733421	733457	-	733421	4.656059	1.862423	733421	733428	8	NA
4122	chrII	733808	733889	-	733851	8.69131	5.897674	733814	733851	38	NA
4126	chrII	734625	734709	-	734648	229.69889	42.835738	734637	734671	35	YBR260C
4127	chrII	735096	735272	-	735109	34.144434	4.656059	735109	735242	134	YBR260C
4128	chrII	735304	735488	-	735313	31.040394	5.897674	735304	735474	171	NA
4129	chrII	735534	735608	-	735567	482.367668	88.465112	735543	735573	31	YBR261C
4130	chrII	736040	736124	-	736075	1004.156623	282.777954	736067	736084	18	YBR262C
1798	chrII	736157	736260	+	736224	1550.157085	861.370824	736206	736240	35	YBR263W
1800	chrII	736576	736724	+	736644	44.698168	7.760098	736619	736723	105	NA
4132	chrII	738030	738277	-	738081	19.555451	4.345655	738081	738253	173	NA
4133	chrII	738312	738434	-	738382	393.281749	58.045529	738346	738398	53	YBR264C
1805	chrII	738459	738604	+	738546	234.665356	68.599262	738530	738559	30	YBR265W
1807	chrII	738936	738971	+	738962	5.276868	1.241616	738937	738969	33	NA
1808	chrII	739054	739112	+	739091	5.897676	1.241616	739075	739111	37	NA
4135	chrII	741079	741129	-	741129	6.518483	2.172827	741085	741129	45	YBR266C
1810	chrII	739309	739417	+	739384	6.20808	1.241616	739336	739417	82	YBR267W
1811	chrII	739739	739911	+	739829	124.471969	29.488371	739796	739843	48	YBR267W
1812	chrII	740042	740078	+	740077	6.828887	3.414443	740043	740078	36	NA
1816	chrII	741225	741307	+	741269	558.416621	156.75397	741269	741298	30	YBR268W
4136	chrII	742577	742685	-	742597	1234.786721	703.064835	742582	742598	17	YBR269C
4137	chrII	743141	743207	-	743174	3.414444	0.620808	743153	743207	55	NA
4139	chrII	743850	743900	-	743900	1.862424	0.620808	743850	743900	51	NA
4140	chrII	744023	744065	-	744052	2.483232	1.241616	744023	744065	43	NA
4142	chrII	744368	744483	-	744441	66.736841	21.107465	744423	744445	23	YBR270C
4143	chrII	744641	744713	-	744670	63.011992	20.797061	744647	744700	54	YBR270C
1822	chrII	744557	744635	+	744594	8.070503	2.793635	744561	744616	56	YBR271W
1823	chrII	744769	744852	+	744826	77.290574	44.077354	744817	744837	21	YBR271W
1827	chrII	745503	745519	+	745518	1.862424	0.931212	745503	745519	17	NA
1828	chrII	745634	745666	+	745634	2.172828	0.620808	745634	745666	33	NA
4153	chrII	747797	747862	-	747818	735.967648	217.28273	747809	747830	22	YBR272C
4159	chrII	748800	749298	-	749068	82.877855	3.724847	748882	749261	380	NA
4160	chrII	749379	749458	-	749402	558.106217	286.813204	749383	749407	25	YBR273C
1831	chrII	749161	749186	+	749186	1.241616	0.931212	749161	749186	26	YBR274W
1832	chrII	749515	749611	+	749544	102.122887	30.419582	749538	749575	38	YBR274W
1833	chrII	749758	749792	+	749758	3.414444	0.620808	749758	749792	35	NA
4161	chrII	751463	751503	-	751477	6.208078	2.172827	751463	751503	41	NA
4162	chrII	751533	751636	-	751595	9.001714	3.104039	751559	751598	40	NA
4163	chrII	751781	751792	-	751791	13.347368	8.691309	751789	751791	3	NA
4164	chrII	751833	751924	-	751918	17.693025	4.345655	751860	751919	60	NA
4165	chrII	752037	752071	-	752071	3.10404	1.241616	752037	752071	35	NA
4166	chrII	752255	752358	-	752344	7.760099	1.862423	752262	752344	83	NA
4168	chrII	752621	752744	-	752665	5.587272	1.241616	752621	752733	113	NA
4172	chrII	754209	754256	-	754233	3.10404	0.931212	754222	754254	33	NA
4173	chrII	755071	755072	-	755071	3.10404	1.55202	755071	755072	2	NA
4174	chrII	755503	755543	-	755543	2.793636	0.931212	755503	755543	41	NA
4179	chrII	756912	756934	-	756921	2.483231	1.862423	756912	756934	23	NA
4180	chrII	757160	757262	-	757207	118.574292	28.246755	757194	757241	48	YBR275C
4189	chrII	759487	759592	-	759549	12.726562	3.724847	759508	759549	42	NA
4193	chrII	760093	760199	-	760138	341.133892	126.334388	760120	760169	50	YBR276C
4194	chrII	760887	760988	-	760887	52.768666	9.001713	760887	760988	102	YBR277C
1838	chrII	760221	760703	+	760269	549.10451	194.002438	760252	760354	103	YBR278W
1839	chrII	761144	761256	+	761229	908.552221	261.04968	761210	761232	23	YBR279W
1841	chrII	761410	761744	+	761670	27.005146	2.483231	761450	761737	288	NA
1843	chrII	761915	762098	+	762013	22.969894	1.862423	761932	762077	146	NA
1844	chrII	762136	762464	+	762295	221.007591	33.213217	762146	762398	253	NA
4200	chrII	763799	764004	-	763991	22.65949	4.345655	763828	763996	169	NA
4204	chrII	764664	764823	-	764700	393.281748	57.735126	764697	764739	43	YBR280C
4205	chrII	765185	765188	-	765187	1.241616	0.620808	765185	765188	4	YBR280C
4217	chrII	767588	767703	-	767649	757.385527	126.023984	767614	767655	42	YBR281C
1847	chrII	767403	767441	+	767403	2.483232	0.931212	767403	767441	39	YBR282W
1848	chrII	767813	767957	+	767886	23.590701	6.828886	767839	767886	48	YBR282W
1849	chrII	768166	768226	+	768195	925.934838	253.599987	768193	768220	28	YBR282W
4222	chrII	769690	770083	-	769895	41.904535	4.345655	769748	770000	253	NA
4225	chrII	770353	770672	-	770559	1311.76689	436.738288	770527	770594	68	YBR283C
4226	chrII	770925	771110	-	770960	53.079073	12.416156	770960	771060	101	YBR283C
1856	chrII	770835	770896	+	770869	54.941493	22.038677	770864	770883	20	YBR284W
1858	chrII	771178	771254	+	771244	144.648218	33.213217	771227	771251	25	NA
1861	chrII	771620	771645	+	771620	4.035252	0.931212	771620	771645	26	NA
1863	chrII	771805	771836	+	771805	3.10404	0.620808	771805	771831	27	NA
1864	chrII	771991	772029	+	772008	9.932925	2.793635	772008	772029	22	NA
1866	chrII	773299	773368	+	773329	19.245043	5.897674	773299	773345	47	NA
1867	chrII	773739	773846	+	773846	130.059238	41.594123	773787	773846	60	YBR285W
1868	chrII	774012	774154	+	774054	15.830602	6.518482	774054	774101	48	NA
1869	chrII	774610	774696	+	774687	917.864337	336.167424	774667	774693	27	YBR286W
1870	chrII	774790	775271	+	774946	238.70062	28.557159	774946	775219	274	NA
1871	chrII	775330	775495	+	775366	103.364502	23.9011	775366	775443	78	NA
1872	chrII	775536	775804	+	775780	110.193395	23.9011	775661	775791	131	NA
1873	chrII	775852	776095	+	776050	100.260472	14.278579	775911	776050	140	NA
1874	chrII	776468	776546	+	776538	3441.758454	1764.646175	776503	776546	44	YBR287W
1875	chrII	776640	777284	+	777027	218.834763	27.625947	776810	777115	306	NA
4239	chrII	779474	779566	-	779508	360.689333	195.864861	779498	779521	24	YBR288C
1880	chrII	779611	779681	+	779630	179.723862	48.423009	779630	779655	26	YBR289W
1882	chrII	779894	779952	+	779951	6.208079	2.483231	779896	779951	56	NA
1883	chrII	780092	780473	+	780236	32.902822	3.104039	780130	780428	299	NA
1884	chrII	780518	780531	+	780521	3.724848	1.241616	780519	780521	3	NA
1885	chrII	780892	780955	+	780892	4.966463	2.483231	780892	780933	42	NA
1891	chrII	781985	782123	+	782044	9.622523	1.862423	782029	782097	69	NA
1892	chrII	782164	782171	+	782166	5.897675	4.345655	782164	782169	6	YBR290W
1893	chrII	782537	782601	+	782584	2136.199649	962.252092	782558	782584	27	YBR290W
1894	chrII	782705	782816	+	782775	86.913098	32.59241	782738	782812	75	NA
4243	chrII	784174	784344	-	784263	36.627666	7.760098	784234	784314	81	NA
4244	chrII	784573	784685	-	784608	201.762542	63.322396	784600	784658	59	YBR291C
4245	chrII	785259	785316	-	785307	4.345655	1.862423	785281	785316	36	YBR292C
4246	chrII	785651	785853	-	785752	40.973321	4.345655	785740	785842	103	YBR292C
1904	chrII	785891	786019	+	786009	47.802206	25.763524	785941	786009	69	YBR293W
1906	chrII	786371	786426	+	786401	4.035252	1.241616	786374	786401	28	YBR293W
1907	chrII	786602	786637	+	786602	2.172828	0.620808	786602	786637	36	YBR293W
1909	chrII	787022	787283	+	787093	507.820789	174.446992	787093	787135	43	NA
1919	chrII	791282	791316	+	791302	1.862424	0.620808	791282	791316	35	NA
1920	chrII	791462	791567	+	791476	20.797064	3.724847	791472	791565	94	NA
1924	chrII	792342	792488	+	792377	45.318973	10.864137	792363	792437	75	YBR295W
1926	chrII	792738	792851	+	792798	156.753977	35.386045	792787	792833	47	YBR295W
1927	chrII	792993	793033	+	793015	5.276867	3.414443	792999	793026	28	NA
4267	chrII	797735	798073	-	797904	73.876134	19.86585	797835	797957	123	NA
4270	chrII	798561	798750	-	798591	659.608294	172.274165	798575	798595	21	YBR296C
4271	chrII	798785	798922	-	798893	34.454838	7.449694	798820	798893	74	YBR296C
4273	chrII	799300	799341	-	799300	1.862424	0.620808	799300	799341	42	YBR296C
4279	chrII	800181	800234	-	800193	5.587272	0.931212	800181	800227	47	NA
4280	chrII	801003	801075	-	801023	11.174543	4.656059	801018	801061	44	YBR296C-A
1944	chrII	799820	799868	+	799834	6.518484	1.55202	799834	799868	35	YBR297W
1945	chrII	800125	800157	+	800125	1.55202	0.620808	800125	800157	33	YBR297W
1947	chrII	800448	800747	+	800473	206.729006	32.902813	800464	800575	112	YBR297W
4286	chrII	804855	804975	-	804895	260.73928	71.703301	804868	804899	32	YBR298C
1952	chrII	805126	805182	+	805141	7.7601	1.55202	805126	805172	47	YBR299W
1953	chrII	805315	805341	+	805330	22.659487	7.449694	805323	805334	12	YBR299W
4288	chrII	808679	808723	-	808723	1.862424	0.931212	808679	808723	45	NA
4289	chrII	809353	809377	-	809377	1.862424	1.55202	809353	809377	25	YBR300C
4290	chrII	809707	809748	-	809707	4.035251	2.172827	809707	809724	18	YBR300C
