cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
2678	chrII	142309	142810	-	142651	259.198512	39.56188	142372	142680	309	NA	YBL082C
2683	chrII	144317	144387	-	144372	11.693165	7.405672	144354	144372	19	NA	YBL084C
2684	chrII	144553	144648	-	144600	83.606136	20.268155	144571	144618	48	NA	YBL084C
2686	chrII	145011	145166	-	145012	111.86462	46.382894	145012	145126	115	NA	YBL084C
2687	chrII	145398	145679	-	145535	36.248807	5.456811	145429	145629	201	NA	YBL084C
2689	chrII	146728	146752	-	146728	1.169316	0.389772	146728	146752	25	NA	NA
2690	chrII	146898	146988	-	146960	5.651695	1.169317	146907	146988	82	NA	NA
2691	chrII	150661	150731	-	150685	18.124408	8.185217	150664	150686	23	NA	YBL086C
2692	chrII	150838	150944	-	150839	59.830032	31.961322	150839	150882	44	NA	YBL086C
2693	chrII	150986	151150	-	151017	261.342269	70.159	150986	151150	165	NA	YBL086C
2695	chrII	151737	151981	-	151758	6.626124	0.779544	151758	151966	209	NA	YBL087C
2696	chrII	152024	152164	-	152140	5.651695	1.364203	152057	152159	103	NA	YBL087C
2697	chrII	152275	152279	-	152275	1.364202	0.779544	152275	152279	5	NA	YBL087C
2698	chrII	152464	152556	-	152530	1.753974	0.389772	152464	152556	93	NA	YBL087C
2699	chrII	153126	153202	-	153126	1.94886	0.584658	153126	153194	69	NA	YBL087C
2700	chrII	153394	153536	-	153464	3.507948	0.584658	153422	153536	115	NA	YBL087C
2702	chrII	154166	154194	-	154175	8.380101	4.287494	154175	154190	16	NA	YBL088C
2703	chrII	154303	154357	-	154336	3.507949	1.169317	154303	154357	55	NA	YBL088C
2704	chrII	154482	154520	-	154500	1.559088	0.389772	154482	154520	39	NA	YBL088C
2705	chrII	154921	154960	-	154925	1.94886	0.584658	154924	154949	26	NA	YBL088C
2707	chrII	155004	155445	-	155347	53.203898	6.431242	155031	155349	319	NA	YBL088C
2709	chrII	156389	156419	-	156400	2.923291	1.169317	156393	156402	10	NA	YBL088C
2711	chrII	156632	156665	-	156664	7.600557	5.456811	156640	156664	25	NA	YBL088C
2712	chrII	156804	156883	-	156811	2.338632	0.584658	156804	156881	78	NA	YBL088C
2713	chrII	157119	157194	-	157193	3.507949	1.364203	157142	157194	53	NA	YBL088C
2714	chrII	157657	157747	-	157683	1.753974	0.389772	157657	157747	91	NA	YBL088C
2715	chrII	158098	158234	-	158151	5.456809	1.948861	158118	158208	91	NA	YBL088C
2716	chrII	158273	158305	-	158299	11.49828	6.041469	158281	158302	22	NA	YBL088C
2720	chrII	159183	159620	-	159606	51.449926	12.667597	159209	159608	400	NA	YBL091C
2724	chrII	163029	163458	-	163291	41.51073	3.50795	163104	163424	321	NA	YBL091C-A
2725	chrII	163580	163694	-	163583	8.96476	2.728406	163583	163640	58	NA	YBL091C-A
2726	chrII	163732	163805	-	163753	7.795443	1.948861	163733	163794	62	NA	YBL091C-A
2730	chrII	164541	164650	-	164567	5.846582	1.559089	164567	164635	69	NA	YBL093C
2735	chrII	165798	165903	-	165832	11.88805	1.559089	165823	165893	71	NA	NA
2737	chrII	165998	166098	-	166047	12.277822	3.313064	166001	166070	70	NA	NA
2738	chrII	166466	166643	-	166545	23.970989	3.50795	166475	166627	153	NA	NA
2739	chrII	166691	166976	-	166955	423.68239	101.73055	166731	166955	225	NA	NA
2742	chrII	169844	170072	-	169905	566.728807	102.315208	169884	169950	67	NA	NA
2744	chrII	170374	170473	-	170429	57.296514	12.277825	170375	170456	82	NA	NA
2746	chrII	171838	171946	-	171838	1.169316	0.194886	171838	171946	109	NA	NA
2747	chrII	172071	172114	-	172071	1.364202	0.389772	172071	172114	44	NA	NA
2748	chrII	172180	172277	-	172234	6.041468	3.50795	172208	172260	53	NA	NA
2749	chrII	175162	175214	-	175214	1.364202	0.584658	175162	175214	53	NA	YBL096C
2751	chrII	175270	175380	-	175380	4.482379	0.974431	175272	175380	109	NA	YBL096C
2752	chrII	175564	175680	-	175564	7.015899	2.923292	175564	175655	92	NA	YBL096C
2753	chrII	175718	175760	-	175747	5.067038	1.364203	175720	175747	28	NA	YBL096C
2755	chrII	176116	176170	-	176118	5.067038	0.974431	176117	176170	54	NA	YBL096C
2756	chrII	176200	176365	-	176259	6.821012	0.974431	176244	176365	122	NA	YBL096C
2757	chrII	176543	176562	-	176555	1.364202	0.779544	176543	176562	20	NA	YBL096C
2758	chrII	176797	176818	-	176798	2.143747	1.559089	176797	176798	2	NA	YBL096C
2760	chrII	177019	177392	-	177378	26.699391	4.482381	177065	177378	314	NA	YBL096C
2761	chrII	177430	177435	-	177431	32.351094	16.955092	177431	177433	3	NA	YBL096C
2764	chrII	178446	178521	-	178462	5.456809	1.364203	178460	178520	61	NA	YBL100C
2765	chrII	178643	178719	-	178681	11.303392	7.600558	178674	178683	10	NA	YBL100C
2766	chrII	178749	179032	-	178898	32.545974	3.118178	178852	178972	121	NA	YBL100C
2767	chrII	179064	179177	-	179131	11.108504	2.338633	179073	179171	99	NA	YBL100C
2768	chrII	179212	179299	-	179299	7.015898	1.559089	179230	179299	70	NA	YBL100C
2769	chrII	179537	179589	-	179537	5.651696	2.143747	179537	179581	45	NA	YBL100C
2770	chrII	179623	179794	-	179730	5.067036	0.779544	179655	179794	140	NA	YBL100C
2773	chrII	179826	180247	-	180189	52.424355	9.549419	179940	180195	256	NA	YBL100C
2774	chrII	180277	180914	-	180486	214.569588	27.284055	180432	180819	388	NA	YBL100C
2778	chrII	181838	182034	-	182034	56.516965	9.549419	181902	182034	133	NA	YBL101C
2780	chrII	184479	184564	-	184507	7.600557	1.364203	184487	184537	51	NA	NA
2781	chrII	184869	184942	-	184915	2.338632	0.779544	184886	184942	57	NA	NA
2783	chrII	186245	186331	-	186295	7.990329	1.169317	186245	186330	86	NA	YBL103C
2786	chrII	186947	187079	-	187041	15.980656	2.533519	186984	187074	91	NA	YBL104C
2787	chrII	187116	187353	-	187313	62.363548	20.268155	187138	187314	177	NA	YBL104C
2790	chrII	187397	187851	-	187752	48.136857	8.574989	187425	187752	328	NA	YBL104C
2792	chrII	187977	188259	-	188124	8.574985	1.169317	188001	188221	221	NA	YBL104C
2793	chrII	188291	188346	-	188298	2.338632	0.389772	188293	188344	52	NA	YBL104C
2794	chrII	188626	188826	-	188658	18.903948	1.948861	188640	188795	156	NA	YBL104C
2796	chrII	188858	189037	-	188982	11.303392	1.948861	188858	188984	127	NA	YBL104C
2797	chrII	189093	189190	-	189149	7.990329	4.677267	189110	189150	41	NA	YBL104C
2798	chrII	189296	189362	-	189302	6.626127	3.702836	189301	189305	5	NA	YBL104C
2799	chrII	189393	189434	-	189431	2.143746	0.779544	189412	189431	20	NA	YBL104C
2800	chrII	189578	189637	-	189585	12.862482	6.236356	189584	189612	29	NA	YBL104C
2801	chrII	189668	189769	-	189750	23.581215	8.185217	189727	189768	42	NA	YBL104C
2802	chrII	189843	190227	-	189868	173.838393	21.827244	189868	190209	342	NA	YBL104C
2803	chrII	190281	190426	-	190349	24.945418	9.159647	190322	190416	95	NA	YBL104C
2804	chrII	190459	190475	-	190468	7.795444	3.897722	190468	190470	3	NA	YBL104C
2805	chrII	190505	191150	-	190727	89.647595	5.456811	190636	191103	468	NA	YBL104C
2808	chrII	191227	191552	-	191251	540.614061	75.810697	191251	191552	302	NA	YBL104C
2816	chrII	193469	193575	-	193497	4.872151	1.169317	193479	193571	93	NA	NA
2817	chrII	193871	193925	-	193899	1.94886	0.779544	193899	193914	16	NA	NA
2822	chrII	197355	197384	-	197380	3.50795	1.364203	197359	197380	22	NA	NA
2824	chrII	198734	198813	-	198737	2.728404	0.779544	198734	198784	51	NA	NA
2825	chrII	199268	199270	-	199268	1.753974	0.779544	199268	199270	3	NA	YBL105C
2826	chrII	199387	199443	-	199423	2.728405	1.559089	199402	199441	40	NA	YBL105C
2827	chrII	199512	199582	-	199562	4.092607	1.753975	199521	199582	62	NA	YBL105C
2828	chrII	200240	200246	-	200242	2.143747	1.364203	200242	200246	5	NA	YBL105C
2829	chrII	200331	200353	-	200353	2.728405	1.364203	200333	200353	21	NA	YBL105C
2830	chrII	200818	200844	-	200843	2.143747	1.169317	200842	200844	3	NA	YBL105C
2831	chrII	201126	201157	-	201126	1.948861	0.974431	201126	201157	32	NA	YBL105C
2836	chrII	202955	203061	-	203057	3.507949	0.974431	202974	203061	88	NA	NA
2838	chrII	206322	206403	-	206339	8.3801	1.169317	206337	206400	64	NA	YBL107C
2840	chrII	206546	206584	-	206564	78.5391	63.727758	206562	206564	3	NA	YBL107C
2841	chrII	206802	206815	-	206802	177.541246	177.151474	206802	206802	1	NA	YBL107C
2843	chrII	209340	209394	-	209386	3.702836	3.118178	209368	209386	19	NA	NA
2844	chrII	212897	212976	-	212948	16.95509	11.693167	212941	212949	9	NA	YBL108C-A
2845	chrII	213167	213218	-	213167	2.143746	0.584658	213167	213216	50	NA	YBL108C-A
2847	chrII	213407	213527	-	213460	6.821013	1.169317	213426	213524	99	NA	YBL108C-A
2850	chrII	214449	214729	-	214611	55.347647	8.769875	214552	214702	151	NA	YBL108C-A
2851	chrII	214764	214879	-	214811	39.561877	9.744306	214782	214814	33	NA	YBL108C-A
2852	chrII	214951	214999	-	214995	1.559088	0.389772	214951	214999	49	NA	YBL108C-A
2853	chrII	215029	215352	-	215167	15.785769	2.728406	215094	215296	203	NA	YBL108C-A
2855	chrII	215536	215855	-	215801	41.705619	4.287494	215671	215802	132	NA	YBL108C-A
2856	chrII	215890	216087	-	216040	48.136862	6.236356	215913	216078	166	NA	YBL108C-A
2857	chrII	216190	216338	-	216194	130.183914	71.912975	216194	216338	145	NA	YBL108C-A
2860	chrII	216657	217059	-	216925	150.452066	33.130639	216741	216987	247	NA	YBL111C
2864	chrII	218829	218863	-	218850	2.143746	0.389772	218850	218858	9	NA	NA
2865	chrII	219084	219131	-	219105	1.753974	0.779544	219084	219131	48	NA	NA
2866	chrII	219307	219323	-	219323	1.169317	0.974431	219307	219323	17	NA	NA
2869	chrII	220379	220509	-	220474	21.047698	9.549419	220433	220476	44	NA	NA
2870	chrII	220545	220817	-	220751	59.245367	6.431242	220617	220788	172	NA	NA
2871	chrII	220855	221104	-	221022	231.134919	36.443703	220952	221056	105	NA	NA
2872	chrII	235175	235191	-	235181	1.169316	0.389772	235175	235191	17	NA	NA
2878	chrII	237284	237375	-	237315	67.04082	27.089169	237296	237324	29	NA	YBL113C
2883	chrII	239459	239504	-	239499	2.923291	1.364203	239459	239504	46	NA	YBR001C
2885	chrII	239724	239885	-	239807	21.827241	2.143747	239741	239861	121	NA	YBR001C
2886	chrII	239938	240009	-	240009	1.559088	0.389772	239938	240009	72	NA	YBR001C
2888	chrII	240203	240384	-	240384	5.84658	0.779544	240226	240384	159	NA	YBR001C
2889	chrII	240539	240612	-	240539	5.651695	1.948861	240539	240604	66	NA	YBR001C
2890	chrII	240672	240699	-	240672	5.456811	4.677267	240672	240699	28	NA	YBR001C
2891	chrII	240952	240983	-	240974	46.772667	20.073269	240953	240980	28	NA	YBR001C
2892	chrII	241076	241257	-	241242	52.619248	16.760206	241135	241256	122	NA	YBR001C
2895	chrII	241836	242003	-	241975	15.201113	3.897722	241855	241975	121	NA	YBR002C
2898	chrII	244564	244631	-	244590	1.753974	0.389772	244564	244631	68	NA	YBR004C
2899	chrII	244740	244748	-	244748	11.303393	4.287494	244740	244748	9	NA	YBR004C
2900	chrII	244983	244985	-	244984	4.482381	3.118178	244983	244984	2	NA	YBR004C
2901	chrII	245034	245133	-	245098	10.718734	5.846583	245069	245117	49	NA	YBR004C
2902	chrII	245184	245435	-	245265	40.926079	7.210786	245187	245361	175	NA	YBR004C
2904	chrII	245478	245763	-	245653	410.040368	59.245378	245526	245683	158	NA	YBR004C
2907	chrII	248541	248595	-	248558	19.878383	4.677267	248541	248588	48	NA	NA
2908	chrII	248868	249038	-	248907	10.134073	2.533519	248880	249001	122	NA	YBR007C
2910	chrII	249189	249250	-	249248	2.728404	0.584658	249189	249248	60	NA	YBR007C
2911	chrII	249786	249794	-	249792	5.067038	3.897722	249791	249793	3	NA	YBR007C
2912	chrII	250014	250016	-	250015	2.728405	2.143747	250014	250015	2	NA	YBR007C
2913	chrII	250354	250563	-	250479	19.878378	1.948861	250382	250549	168	NA	YBR007C
2914	chrII	250744	250836	-	250788	19.293723	3.897722	250780	250832	53	NA	YBR007C
2915	chrII	250874	251141	-	250939	158.052626	32.935753	250902	251103	202	NA	YBR007C
2918	chrII	253050	253081	-	253050	1.364202	0.584658	253050	253081	32	NA	YBR008C
2919	chrII	253561	253654	-	253624	1.94886	0.584658	253577	253654	78	NA	YBR008C
2927	chrII	256737	256757	-	256751	1.94886	0.779544	256751	256757	7	NA	NA
2928	chrII	257228	257906	-	257424	2212.736874	320.977424	257416	257899	484	NA	YBR011C
2931	chrII	258978	259038	-	258983	2.338632	0.584658	258983	259020	38	NA	NA
2932	chrII	259353	259459	-	259435	43.069828	10.913622	259386	259437	52	NA	YBR012C
2933	chrII	259497	259646	-	259560	159.61172	36.05393	259544	259603	60	NA	YBR012C
2935	chrII	265693	265804	-	265785	9.549418	3.118178	265764	265797	34	NA	YBR013C
2938	chrII	266922	267018	-	266933	5.456808	0.779544	266931	267018	88	NA	YBR014C
2939	chrII	267052	267310	-	267090	120.049836	15.396003	267090	267303	214	NA	YBR014C
2941	chrII	268015	268063	-	268042	2.533519	1.169317	268040	268063	24	NA	YBR015C
2943	chrII	268306	268409	-	268312	10.134074	2.143747	268312	268404	93	NA	YBR015C
2944	chrII	268444	268504	-	268462	7.600557	1.753975	268447	268504	58	NA	YBR015C
2945	chrII	268597	268657	-	268613	27.868712	13.836914	268613	268642	30	NA	YBR015C
2946	chrII	268701	268950	-	268872	14.226681	1.559089	268718	268915	198	NA	YBR015C
2947	chrII	269096	269243	-	269207	13.642025	4.092608	269127	269209	83	NA	YBR015C
2948	chrII	269274	269492	-	269289	15.395997	1.948861	269289	269464	176	NA	YBR015C
2952	chrII	271406	271516	-	271418	7.405671	3.313064	271418	271501	84	NA	YBR017C
2953	chrII	271596	271647	-	271639	2.533519	1.169317	271615	271640	26	NA	YBR017C
2954	chrII	271843	271845	-	271844	7.795444	3.897722	271843	271845	3	NA	YBR017C
2955	chrII	272127	272170	-	272138	14.031798	10.52385	272136	272139	4	NA	YBR017C
2956	chrII	272258	272413	-	272365	12.472708	1.753975	272269	272400	132	NA	YBR017C
2957	chrII	272450	272760	-	272532	40.926074	4.677267	272529	272680	152	NA	YBR017C
2958	chrII	272791	272902	-	272809	34.105066	8.769875	272807	272877	71	NA	YBR017C
2959	chrII	272934	273218	-	272947	16.955085	0.974431	272947	273169	223	NA	YBR017C
2962	chrII	273331	273552	-	273436	27.673824	8.769875	273435	273512	78	NA	YBR017C
2966	chrII	276523	276597	-	276528	47.162436	20.268155	276528	276563	36	NA	YBR019C
2967	chrII	276708	276723	-	276718	2.338632	0.779544	276708	276718	11	NA	YBR019C
2968	chrII	276870	276903	-	276870	1.169316	0.584658	276870	276903	34	NA	YBR019C
2969	chrII	279672	279683	-	279672	1.169316	0.389772	279672	279683	12	NA	NA
2970	chrII	280837	280953	-	280899	6.626127	1.169317	280856	280953	98	NA	NA
2972	chrII	283421	283566	-	283530	13.057366	3.50795	283446	283554	109	NA	NA
2973	chrII	283679	283723	-	283697	2.338632	0.584658	283688	283723	36	NA	NA
2974	chrII	283798	283864	-	283849	2.338632	0.584658	283800	283859	60	NA	NA
2975	chrII	283979	284000	-	283979	1.559088	0.584658	283979	284000	22	NA	NA
2976	chrII	284078	284244	-	284133	4.482378	0.779544	284092	284213	122	NA	NA
2979	chrII	284640	285025	-	284891	63.92263	5.456811	284689	284939	251	NA	YBR023C
2980	chrII	285061	285372	-	285211	21.047694	3.702836	285147	285303	157	NA	YBR023C
2981	chrII	285684	285849	-	285786	13.642024	4.092608	285694	285830	137	NA	YBR023C
2982	chrII	285924	286137	-	285926	42.680056	16.370433	285926	286070	145	NA	YBR023C
2984	chrII	286183	286688	-	286488	35.469259	4.092608	286314	286626	313	NA	YBR023C
2985	chrII	286740	286947	-	286742	19.878378	1.753975	286742	286904	163	NA	YBR023C
2986	chrII	286991	287199	-	287103	17.734631	2.143747	287053	287175	123	NA	YBR023C
2987	chrII	287237	287445	-	287325	14.421566	2.533519	287277	287413	137	NA	YBR023C
2988	chrII	287611	287840	-	287664	42.485164	4.872153	287633	287808	176	NA	YBR023C
2994	chrII	288999	289220	-	289175	41.510734	10.718736	289100	289202	103	NA	NA
2998	chrII	290555	291379	-	291111	512.940209	65.286847	290785	291346	562	NA	YBR025C
2999	chrII	291453	291832	-	291456	794.160887	435.765343	291456	291796	341	NA	YBR025C
3002	chrII	293057	293168	-	293115	28.648256	5.261925	293097	293168	72	NA	YBR026C
3009	chrII	294914	295215	-	295188	12.667594	1.559089	294940	295188	249	NA	YBR028C
3010	chrII	295394	295437	-	295418	2.728405	1.169317	295408	295437	30	NA	YBR028C
3011	chrII	295544	295652	-	295563	8.185215	1.169317	295563	295640	78	NA	YBR028C
3012	chrII	295787	295957	-	295868	12.277821	5.261925	295799	295903	105	NA	YBR028C
3014	chrII	296703	296704	-	296703	6.431242	4.872153	296703	296704	2	NA	YBR029C
3015	chrII	296875	296986	-	296968	27.089167	6.626128	296918	296980	63	NA	YBR029C
3016	chrII	297031	297263	-	297101	17.539745	2.728406	297041	297234	194	NA	YBR029C
3018	chrII	297339	297716	-	297691	12.472704	0.779544	297375	297691	317	NA	YBR029C
3021	chrII	299850	299914	-	299891	2.338633	0.974431	299869	299907	39	NA	NA
3023	chrII	301533	301545	-	301545	1.364203	1.169317	301533	301545	13	NA	NA
3024	chrII	302099	302109	-	302109	1.169316	0.584658	302099	302109	11	NA	NA
3025	chrII	303640	303663	-	303654	4.48238	1.948861	303643	303654	12	NA	NA
3027	chrII	303743	303896	-	303881	20.073265	2.533519	303777	303881	105	NA	NA
3028	chrII	304010	304070	-	304019	2.533518	0.584658	304014	304070	57	NA	NA
3029	chrII	304138	304213	-	304200	4.872151	1.169317	304138	304210	73	NA	NA
3030	chrII	304316	304503	-	304497	42.290279	8.769875	304379	304497	119	NA	NA
3031	chrII	305040	305088	-	305040	1.169316	0.389772	305040	305088	49	NA	YBR034C
3033	chrII	305163	305578	-	305404	53.78856	8.185217	305204	305520	317	NA	YBR034C
3034	chrII	305622	305895	-	305736	22.21701	4.677267	305636	305856	221	NA	YBR034C
3038	chrII	306638	306878	-	306682	189.234405	76.785128	306668	306750	83	NA	YBR035C
3044	chrII	307932	308160	-	308082	52.034584	16.370433	307965	308082	118	NA	NA
3045	chrII	309211	309231	-	309224	2.533518	0.779544	309211	309231	21	NA	YBR036C
3047	chrII	309273	310278	-	309554	266.799049	10.718736	309518	310220	703	NA	YBR036C
3051	chrII	310897	311143	-	311021	15.785771	3.118178	310968	311140	173	NA	YBR037C
3052	chrII	311196	311291	-	311198	16.565317	10.52385	311198	311259	62	NA	YBR037C
3054	chrII	315275	315287	-	315275	1.169316	0.779544	315275	315287	13	NA	NA
3055	chrII	316216	316613	-	316580	59.440255	6.431242	316329	316580	252	NA	NA
3056	chrII	317069	317089	-	317079	1.753974	0.779544	317069	317089	21	NA	NA
3057	chrII	318428	318469	-	318428	1.753974	0.584658	318428	318469	42	NA	NA
3058	chrII	320833	321289	-	321059	72.692507	5.261925	320921	321188	268	NA	YBR042C
3063	chrII	322589	322599	-	322589	1.753974	0.779544	322589	322599	11	NA	YBR043C
3064	chrII	322806	323064	-	322981	28.648253	7.0159	322908	323033	126	NA	YBR043C
3065	chrII	323279	323381	-	323324	3.897721	0.974431	323302	323379	78	NA	YBR043C
3066	chrII	323637	323851	-	323695	15.201114	9.549419	323694	323766	73	NA	YBR043C
3068	chrII	324596	324627	-	324596	1.753975	1.169317	324596	324627	32	NA	YBR044C
3069	chrII	324700	324768	-	324700	3.118177	0.974431	324700	324762	63	NA	YBR044C
3070	chrII	324910	324925	-	324911	4.092608	1.559089	324910	324913	4	NA	YBR044C
3071	chrII	324995	325126	-	325035	2.338632	0.389772	325018	325110	93	NA	YBR044C
3072	chrII	325214	325299	-	325255	8.964758	3.313064	325235	325287	53	NA	YBR044C
3073	chrII	325329	325432	-	325386	15.980659	2.923292	325330	325402	73	NA	YBR044C
3074	chrII	325494	325561	-	325537	3.313062	0.584658	325495	325561	67	NA	YBR044C
3075	chrII	325698	325748	-	325733	9.93919	4.677267	325726	325737	12	NA	YBR044C
3076	chrII	325780	325965	-	325864	31.571548	6.626128	325864	325965	102	NA	YBR044C
3077	chrII	326022	326192	-	326054	160.781041	38.392564	326033	326150	118	NA	YBR044C
3079	chrII	327724	327857	-	327800	24.94542	5.067039	327741	327800	60	NA	NA
3080	chrII	328055	328138	-	328100	13.057369	3.118178	328070	328102	33	NA	NA
3081	chrII	328326	328386	-	328340	1.559088	0.389772	328326	328386	61	NA	YBR045C
3082	chrII	328461	328556	-	328524	7.600556	1.559089	328481	328556	76	NA	YBR045C
3083	chrII	328597	328778	-	328694	20.463036	3.897722	328619	328706	88	NA	YBR045C
3084	chrII	328938	329045	-	328949	2.92329	0.389772	328949	329044	96	NA	YBR045C
3085	chrII	329102	329217	-	329168	30.012459	4.872153	329120	329195	76	NA	YBR045C
3086	chrII	329269	329378	-	329310	3.89772	0.584658	329277	329352	76	NA	YBR045C
3087	chrII	329469	329804	-	329492	30.402224	5.456811	329481	329699	219	NA	YBR045C
3090	chrII	330643	330671	-	330647	2.533519	1.559089	330645	330663	19	NA	YBR046C
3091	chrII	330830	331194	-	330862	47.552206	9.744306	330854	331131	278	NA	YBR046C
3093	chrII	331238	331309	-	331269	21.242583	7.210786	331268	331304	37	NA	YBR046C
3094	chrII	331342	331437	-	331373	64.897074	21.827244	331373	331433	61	NA	YBR046C
3097	chrII	334330	334359	-	334332	2.533519	1.559089	334330	334334	5	NA	NA
3098	chrII	334593	334627	-	334594	1.753974	0.584658	334593	334627	35	NA	YBR049C
3099	chrII	334715	334723	-	334715	6.821013	5.846583	334715	334716	2	NA	YBR049C
3100	chrII	334925	335134	-	334973	7.990327	0.974431	334967	335113	147	NA	YBR049C
3101	chrII	335274	335440	-	335283	19.488606	3.897722	335278	335393	116	NA	YBR049C
3103	chrII	335491	335625	-	335625	10.523847	1.948861	335497	335625	129	NA	YBR049C
3104	chrII	335797	335873	-	335797	3.702834	0.584658	335797	335872	76	NA	YBR049C
3105	chrII	335922	335937	-	335936	1.753975	0.974431	335922	335937	16	NA	YBR049C
3106	chrII	336119	336188	-	336121	8.3801	1.753975	336121	336187	67	NA	YBR049C
3107	chrII	336221	336238	-	336221	2.923291	1.753975	336221	336229	9	NA	YBR049C
3108	chrII	336308	336386	-	336352	14.421568	3.50795	336314	336374	61	NA	YBR049C
3112	chrII	337598	337656	-	337636	2.338632	0.779544	337608	337656	49	NA	YBR050C
3116	chrII	338924	339307	-	339253	212.03607	32.351094	338998	339277	280	NA	YBR052C
3118	chrII	339864	340072	-	339951	11.108504	3.50795	339879	340057	179	NA	YBR053C
3120	chrII	340112	340332	-	340261	24.555646	6.431242	340138	340280	143	NA	YBR053C
