cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
2711	chrII	156604	156666	-	156664	5.276867	3.104039	156632	156665	34	NA	YBL088C
2712	chrII	156804	156811	-	156804	1.55202	0.931212	156804	156811	8	NA	YBL088C
2713	chrII	157150	157193	-	157193	4.345655	2.793635	157166	157193	28	NA	YBL088C
2715	chrII	158123	158197	-	158150	3.414444	1.241616	158150	158197	48	NA	YBL088C
2719	chrII	159411	159441	-	159412	2.793636	1.55202	159411	159441	31	NA	YBL091C
2722	chrII	161445	161472	-	161470	4.345656	1.241616	161445	161472	28	NA	NA
2723	chrII	163028	163105	-	163103	6.518483	2.172827	163030	163103	74	NA	YBL091C-A
2724	chrII	163211	163502	-	163298	17.072219	1.862423	163277	163445	169	NA	YBL091C-A
2725	chrII	163547	163639	-	163621	3.724848	0.931212	163565	163639	75	NA	YBL091C-A
2730	chrII	164552	164650	-	164567	14.89939	3.414443	164567	164628	62	NA	YBL093C
2736	chrII	165776	165900	-	165893	7.449695	2.172827	165796	165893	98	NA	NA
2737	chrII	165984	166097	-	166001	6.828888	0.931212	166001	166067	67	NA	NA
2738	chrII	166476	166502	-	166497	2.793636	1.241616	166476	166502	27	NA	NA
2739	chrII	166588	166972	-	166955	225.974052	46.560585	166723	166955	233	NA	NA
2742	chrII	169760	170045	-	169950	480.194846	94.67319	169890	169950	61	NA	NA
2743	chrII	170129	170134	-	170134	2.793635	2.172827	170129	170134	6	NA	NA
2744	chrII	170374	170469	-	170429	63.011994	17.382618	170374	170452	79	NA	NA
2745	chrII	170670	170714	-	170670	1.241616	0.620808	170670	170714	45	NA	NA
2747	chrII	172089	172126	-	172114	2.483232	0.620808	172089	172126	38	NA	NA
2748	chrII	172180	172270	-	172234	6.208079	2.483231	172206	172260	55	NA	NA
2750	chrII	175259	175331	-	175271	4.035252	0.620808	175267	175318	52	NA	YBL096C
2751	chrII	175378	175390	-	175380	1.862424	1.241616	175378	175390	13	NA	YBL096C
2752	chrII	175564	175580	-	175580	2.793636	1.55202	175564	175580	17	NA	YBL096C
2753	chrII	175721	175754	-	175722	5.897675	2.172827	175722	175747	26	NA	YBL096C
2754	chrII	175899	175915	-	175899	1.241616	0.620808	175899	175915	17	NA	YBL096C
2755	chrII	176118	176127	-	176118	2.172828	1.55202	176118	176127	10	NA	YBL096C
2756	chrII	176224	176291	-	176291	4.65606	0.931212	176226	176291	66	NA	YBL096C
2757	chrII	176543	176596	-	176558	2.793636	0.931212	176543	176596	54	NA	YBL096C
2759	chrII	177129	177129	-	177129	1.241616	1.241616	177129	177129	1	NA	YBL096C
2760	chrII	177318	177382	-	177378	4.656059	2.793635	177336	177382	47	NA	YBL096C
2763	chrII	178282	178311	-	178282	1.241616	0.310404	178282	178311	30	NA	YBL100C
2764	chrII	178460	178496	-	178462	4.656059	1.862423	178461	178495	35	NA	YBL100C
2765	chrII	178646	178682	-	178681	11.174541	8.691309	178681	178682	2	NA	YBL100C
2766	chrII	178852	178993	-	178898	22.349084	3.414443	178878	178968	91	NA	YBL100C
2767	chrII	179071	179184	-	179154	7.760099	2.483231	179106	179171	66	NA	YBL100C
2769	chrII	179517	179607	-	179538	5.897675	1.862423	179520	179602	83	NA	YBL100C
2770	chrII	179710	179753	-	179729	1.862424	0.620808	179710	179753	44	NA	YBL100C
2771	chrII	179912	179985	-	179924	5.276868	0.931212	179922	179983	62	NA	YBL100C
2772	chrII	180063	180138	-	180087	4.345656	0.620808	180085	180137	53	NA	YBL100C
2773	chrII	180186	180247	-	180189	15.209793	4.966462	180188	180243	56	NA	YBL100C
2774	chrII	180411	181026	-	180486	135.646519	17.693022	180472	180977	506	NA	YBL100C
2780	chrII	184464	184537	-	184507	9.001714	2.172827	184478	184537	60	NA	NA
2781	chrII	184876	184942	-	184942	4.65606	1.241616	184876	184942	67	NA	NA
2782	chrII	185115	185136	-	185115	1.55202	0.931212	185115	185136	22	NA	NA
2783	chrII	186245	186327	-	186245	5.897676	1.241616	186245	186327	83	NA	YBL103C
2786	chrII	186965	187144	-	187009	16.141006	1.862423	187009	187136	128	NA	YBL104C
2787	chrII	187186	187353	-	187313	30.109182	8.691309	187219	187314	96	NA	YBL104C
2788	chrII	187468	187537	-	187483	5.276867	2.483231	187477	187523	47	NA	YBL104C
2789	chrII	187571	187617	-	187595	2.793636	1.241616	187571	187617	47	NA	YBL104C
2790	chrII	187714	187778	-	187752	9.622523	4.035251	187715	187752	38	NA	YBL104C
2791	chrII	187893	187965	-	187944	5.587272	0.931212	187893	187965	73	NA	YBL104C
2792	chrII	188076	188127	-	188124	5.587272	1.55202	188077	188124	48	NA	YBL104C
2794	chrII	188588	188698	-	188697	11.174542	2.483231	188593	188697	105	NA	YBL104C
2795	chrII	188858	188904	-	188880	3.10404	1.241616	188880	188904	25	NA	YBL104C
2797	chrII	189117	189149	-	189149	2.793636	1.241616	189117	189149	33	NA	YBL104C
2798	chrII	189297	189302	-	189301	1.862424	0.931212	189297	189302	6	NA	YBL104C
2800	chrII	189578	189612	-	189585	6.828887	2.483231	189583	189611	29	NA	YBL104C
2802	chrII	189682	190229	-	189868	90.637949	10.553733	189768	190186	419	NA	YBL104C
2803	chrII	190347	190393	-	190349	9.932926	4.035251	190348	190391	44	NA	YBL104C
2804	chrII	190504	190625	-	190507	6.208079	2.172827	190507	190622	116	NA	YBL104C
2806	chrII	190817	190825	-	190818	4.345655	2.793635	190817	190825	9	NA	YBL104C
2807	chrII	191102	191158	-	191127	10.864138	2.793635	191105	191145	41	NA	YBL104C
2808	chrII	191199	191253	-	191251	21.107467	14.899387	191228	191251	24	NA	YBL104C
2809	chrII	191366	191411	-	191385	12.105755	2.793635	191376	191403	28	NA	YBL104C
2815	chrII	193251	193276	-	193262	2.793636	0.620808	193251	193276	26	NA	NA
2816	chrII	193428	193577	-	193479	8.691312	0.931212	193443	193571	129	NA	NA
2817	chrII	193849	193944	-	193911	7.760099	2.793635	193879	193932	54	NA	NA
2818	chrII	195692	195726	-	195725	4.656059	2.483231	195713	195725	13	NA	NA
2819	chrII	195833	195904	-	195886	3.414444	1.241616	195845	195890	46	NA	NA
2820	chrII	196106	196124	-	196106	2.172827	1.862423	196106	196124	19	NA	NA
2821	chrII	197316	197319	-	197316	1.55202	1.241616	197316	197319	4	NA	NA
2823	chrII	198220	198312	-	198312	20.486659	5.276866	198261	198312	52	NA	NA
2824	chrII	198706	198784	-	198737	13.036966	5.897674	198734	198780	47	NA	NA
2825	chrII	199242	199270	-	199269	3.10404	1.55202	199268	199269	2	NA	YBL105C
2826	chrII	199414	199474	-	199423	2.793636	0.620808	199414	199474	61	NA	YBL105C
2827	chrII	199540	199562	-	199562	1.55202	0.931212	199540	199562	23	NA	YBL105C
2828	chrII	200182	200273	-	200244	3.10404	0.931212	200196	200246	51	NA	YBL105C
2829	chrII	200313	200353	-	200353	2.172828	1.241616	200313	200353	41	NA	YBL105C
2830	chrII	200817	200843	-	200843	1.862424	0.620808	200817	200843	27	NA	YBL105C
2832	chrII	201406	201528	-	201469	9.622524	1.55202	201430	201502	73	NA	YBL105C
2836	chrII	203000	203093	-	203057	4.966464	0.931212	203000	203089	90	NA	NA
2837	chrII	203418	203444	-	203418	1.55202	0.931212	203418	203444	27	NA	YBL106C
2839	chrII	206457	206458	-	206458	2.793635	2.172827	206457	206458	2	NA	YBL107C
2840	chrII	206544	206583	-	206564	30.729987	21.417869	206562	206564	3	NA	YBL107C
2841	chrII	206802	206802	-	206802	70.151282	70.151282	206802	206802	1	NA	YBL107C
2844	chrII	212850	213060	-	212948	28.557161	12.105752	212853	212973	121	NA	YBL108C-A
2845	chrII	213093	213168	-	213167	3.10404	0.931212	213108	213167	60	NA	YBL108C-A
2846	chrII	213354	213376	-	213354	1.55202	1.241616	213354	213376	23	NA	YBL108C-A
2847	chrII	213448	213530	-	213460	7.449695	2.793635	213460	213529	70	NA	YBL108C-A
2848	chrII	213591	213620	-	213620	2.793636	1.55202	213591	213620	30	NA	YBL108C-A
2849	chrII	213704	213748	-	213731	2.172828	1.241616	213704	213748	45	NA	YBL108C-A
2851	chrII	214485	214882	-	214811	121.678339	12.416156	214600	214811	212	NA	YBL108C-A
2852	chrII	214951	214999	-	214976	1.241616	0.620808	214951	214999	49	NA	YBL108C-A
2854	chrII	215235	215257	-	215235	2.793635	2.172827	215235	215257	23	NA	YBL108C-A
2856	chrII	215644	216149	-	216040	88.77553	8.070501	215728	216118	391	NA	YBL108C-A
2857	chrII	216194	216338	-	216194	90.327539	42.21493	216194	216338	145	NA	YBL108C-A
2860	chrII	216823	217062	-	216925	115.159856	23.590696	216862	217050	189	NA	YBL111C
2867	chrII	219647	219680	-	219647	1.862424	0.931212	219647	219680	34	NA	NA
2868	chrII	219924	219925	-	219924	1.241616	0.931212	219924	219925	2	NA	NA
2869	chrII	220474	220503	-	220474	8.070501	4.035251	220474	220476	3	NA	NA
2870	chrII	220662	220812	-	220765	22.659489	3.724847	220704	220793	90	NA	NA
2871	chrII	220861	221105	-	221022	118.574295	12.416156	220968	221066	99	NA	NA
2872	chrII	235183	235217	-	235212	1.241616	0.620808	235183	235217	35	NA	NA
2877	chrII	236959	237003	-	236959	1.241616	0.620808	236959	237003	45	NA	NA
2878	chrII	237221	237368	-	237315	49.354225	13.036964	237295	237329	35	NA	YBL113C
2882	chrII	239277	239279	-	239278	1.55202	0.931212	239277	239279	3	NA	YBR001C
2883	chrII	239440	239465	-	239459	2.483232	0.931212	239440	239465	26	NA	YBR001C
2884	chrII	239663	239663	-	239663	2.483231	2.483231	239663	239663	1	NA	YBR001C
2887	chrII	240252	240328	-	240271	3.414444	0.931212	240270	240321	52	NA	YBR001C
2889	chrII	240539	240540	-	240539	1.55202	1.241616	240539	240540	2	NA	YBR001C
2890	chrII	240578	240672	-	240672	7.449695	3.104039	240578	240672	95	NA	YBR001C
2891	chrII	240792	240983	-	240974	19.55545	4.035251	240797	240976	180	NA	YBR001C
2892	chrII	241135	241257	-	241242	36.006856	14.899387	241154	241257	104	NA	YBR001C
2894	chrII	241855	241896	-	241870	3.724848	0.931212	241856	241892	37	NA	YBR002C
2896	chrII	242170	242293	-	242293	8.691312	1.241616	242186	242293	108	NA	YBR002C
2899	chrII	244739	244748	-	244748	6.518483	4.345655	244740	244748	9	NA	YBR004C
2900	chrII	244983	244997	-	244984	3.104039	2.172827	244983	244997	15	NA	YBR004C
2901	chrII	245035	245123	-	245098	20.797064	6.518482	245065	245117	53	NA	YBR004C
2902	chrII	245256	245265	-	245265	1.862424	1.241616	245256	245265	10	NA	YBR004C
2903	chrII	245302	245385	-	245367	9.31212	1.55202	245305	245370	66	NA	YBR004C
2906	chrII	246668	246720	-	246677	2.172828	0.931212	246668	246720	53	NA	NA
2907	chrII	248541	248602	-	248541	14.588985	3.104039	248541	248588	48	NA	NA
2908	chrII	248866	248934	-	248907	7.449695	2.483231	248868	248932	65	NA	YBR007C
2909	chrII	248991	249045	-	249020	1.862424	0.931212	248991	249045	55	NA	YBR007C
2911	chrII	249791	249792	-	249792	1.862424	1.55202	249791	249792	2	NA	YBR007C
2912	chrII	250006	250018	-	250015	2.483232	1.55202	250006	250018	13	NA	YBR007C
2913	chrII	250399	250556	-	250481	5.897676	0.931212	250412	250555	144	NA	YBR007C
2914	chrII	250772	250827	-	250780	4.035252	1.241616	250780	250804	25	NA	YBR007C
2915	chrII	250874	251041	-	250939	74.496938	19.86585	250921	250979	59	NA	YBR007C
2917	chrII	252578	252623	-	252623	1.862424	0.931212	252578	252623	46	NA	YBR008C
2918	chrII	253050	253064	-	253064	1.55202	0.931212	253050	253064	15	NA	YBR008C
2928	chrII	257228	257905	-	257424	606.21885	91.569151	257397	257810	414	NA	YBR011C
2932	chrII	259368	259443	-	259435	28.246755	7.13929	259386	259435	50	NA	YBR012C
2933	chrII	259481	259641	-	259560	41.283724	7.13929	259535	259618	84	NA	YBR012C
2934	chrII	260559	260566	-	260566	1.241616	0.931212	260559	260566	8	NA	NA
2935	chrII	265764	265787	-	265785	4.656059	2.483231	265764	265787	24	NA	YBR013C
2939	chrII	267040	267198	-	267090	36.31726	5.897674	267065	267179	115	NA	YBR014C
2941	chrII	268017	268059	-	268041	3.10404	0.931212	268017	268045	29	NA	YBR015C
2942	chrII	268113	268321	-	268216	20.176257	4.035251	268147	268312	166	NA	YBR015C
2945	chrII	268588	268656	-	268613	17.072215	9.312117	268613	268642	30	NA	YBR015C
2946	chrII	268870	268915	-	268870	4.65606	0.931212	268870	268915	46	NA	YBR015C
2947	chrII	269166	269209	-	269166	7.139291	3.414443	269166	269208	43	NA	YBR015C
2951	chrII	270582	270643	-	270621	2.483232	0.620808	270582	270643	62	NA	NA
2952	chrII	271418	271418	-	271418	3.104039	3.104039	271418	271418	1	NA	YBR017C
2953	chrII	271551	271700	-	271639	5.897676	0.931212	271551	271698	148	NA	YBR017C
2954	chrII	271824	271845	-	271844	5.276867	2.483231	271843	271845	3	NA	YBR017C
2955	chrII	272135	272194	-	272138	11.484945	8.070501	272138	272151	14	NA	YBR017C
2956	chrII	272268	272368	-	272350	10.553735	1.862423	272287	272367	81	NA	YBR017C
2957	chrII	272491	272650	-	272532	19.55545	2.793635	272529	272618	90	NA	YBR017C
2958	chrII	272773	272914	-	272809	18.313834	6.518482	272807	272877	71	NA	YBR017C
2960	chrII	273064	273080	-	273064	1.862424	1.55202	273064	273080	17	NA	YBR017C
2961	chrII	273283	273325	-	273290	1.862424	0.620808	273283	273325	43	NA	YBR017C
2962	chrII	273381	273477	-	273436	10.243329	4.035251	273435	273466	32	NA	YBR017C
2964	chrII	275404	275471	-	275407	4.035252	0.620808	275407	275462	56	NA	YBR018C
2966	chrII	276513	276596	-	276528	45.008569	19.555446	276528	276563	36	NA	YBR019C
2968	chrII	276844	276882	-	276844	1.241616	0.310404	276844	276882	39	NA	YBR019C
2970	chrII	280832	280953	-	280929	10.553736	1.241616	280837	280938	102	NA	NA
2971	chrII	282901	282901	-	282901	1.241616	1.241616	282901	282901	1	NA	NA
2972	chrII	283446	283570	-	283530	34.454835	7.13929	283471	283530	60	NA	NA
2974	chrII	283798	283864	-	283849	6.208079	2.793635	283821	283864	44	NA	NA
2975	chrII	283975	284037	-	283988	3.414444	0.931212	283979	284037	59	NA	NA
2976	chrII	284100	284133	-	284115	4.656058	1.862423	284112	284133	22	NA	NA
2977	chrII	284494	284500	-	284494	3.104039	2.172827	284494	284500	7	NA	YBR023C
2978	chrII	284667	284745	-	284714	6.20808	1.55202	284669	284734	66	NA	YBR023C
2979	chrII	284807	284892	-	284892	9.622524	1.241616	284813	284892	80	NA	YBR023C
2980	chrII	285147	285178	-	285168	2.793636	1.241616	285147	285178	32	NA	YBR023C
2981	chrII	285734	285788	-	285786	2.172828	0.931212	285734	285788	55	NA	YBR023C
2982	chrII	285926	285959	-	285926	5.897675	3.724847	285926	285935	10	NA	YBR023C
2983	chrII	286087	286119	-	286092	2.172828	0.620808	286087	286119	33	NA	YBR023C
2984	chrII	286462	286490	-	286473	1.55202	0.620808	286462	286490	29	NA	YBR023C
2985	chrII	286742	286798	-	286742	2.172828	0.620808	286742	286798	57	NA	YBR023C
2986	chrII	287079	287133	-	287079	2.172828	0.310404	287079	287133	55	NA	YBR023C
2988	chrII	287660	287733	-	287672	5.897676	1.241616	287664	287731	68	NA	YBR023C
2989	chrII	287771	287798	-	287795	1.55202	0.931212	287771	287798	28	NA	YBR023C
2993	chrII	288999	289067	-	288999	4.035252	0.620808	288999	289067	69	NA	NA
2994	chrII	289127	289220	-	289175	16.761812	4.035251	289127	289200	74	NA	NA
2995	chrII	289428	289441	-	289428	1.55202	0.931212	289428	289441	14	NA	NA
2996	chrII	290229	290260	-	290245	2.483232	1.241616	290229	290260	32	NA	NA
2997	chrII	290555	290638	-	290555	3.10404	0.620808	290555	290622	68	NA	NA
2998	chrII	290672	291379	-	291111	243.046279	22.349081	290746	291348	603	NA	YBR025C
2999	chrII	291453	291799	-	291456	315.680776	177.551031	291456	291681	226	NA	YBR025C
3002	chrII	293086	293115	-	293115	4.656059	2.172827	293086	293115	30	NA	YBR026C
3003	chrII	293161	293285	-	293257	20.797064	8.691309	293168	293258	91	NA	YBR026C
3004	chrII	293539	293867	-	293733	27.31555	2.793635	293580	293808	229	NA	YBR026C
3008	chrII	294910	294956	-	294930	3.10404	0.931212	294910	294956	47	NA	YBR028C
3010	chrII	295417	295419	-	295418	1.241616	0.620808	295417	295419	3	NA	YBR028C
3011	chrII	295561	295651	-	295563	8.380908	1.55202	295563	295628	66	NA	YBR028C
3012	chrII	295799	295897	-	295868	4.345656	0.931212	295800	295893	94	NA	YBR028C
3014	chrII	296700	296703	-	296703	3.724847	3.414443	296703	296703	1	NA	YBR029C
3015	chrII	296917	297101	-	296968	15.209794	3.414443	296930	297101	172	NA	YBR029C
3017	chrII	297571	297616	-	297592	2.793636	0.620808	297571	297616	46	NA	YBR029C
3021	chrII	299847	299917	-	299891	6.518483	2.483231	299850	299907	58	NA	NA
3022	chrII	301319	301339	-	301319	1.241616	0.310404	301319	301339	21	NA	NA
3023	chrII	301538	301545	-	301545	1.862424	0.931212	301538	301545	8	NA	NA
3025	chrII	303591	303654	-	303654	3.414444	1.241616	303605	303654	50	NA	NA
3026	chrII	303751	303849	-	303818	2.793636	0.620808	303751	303849	99	NA	NA
3030	chrII	304354	304511	-	304497	32.592413	9.312117	304420	304497	78	NA	NA
3032	chrII	305237	305276	-	305237	2.793636	1.55202	305237	305276	40	NA	YBR034C
3033	chrII	305380	305692	-	305404	25.14272	3.104039	305404	305631	228	NA	YBR034C
3034	chrII	305734	305805	-	305736	5.897675	2.483231	305736	305801	66	NA	YBR034C
3037	chrII	306463	306599	-	306509	33.21322	7.13929	306463	306595	133	NA	YBR035C
3038	chrII	306677	306831	-	306682	75.738555	32.902813	306682	306791	110	NA	YBR035C
3044	chrII	307938	308082	-	308082	49.043822	11.484944	307965	308082	118	NA	NA
3046	chrII	309339	309476	-	309340	11.795352	1.241616	309340	309468	129	NA	YBR036C
3047	chrII	309513	309779	-	309554	49.043823	5.276866	309540	309758	219	NA	YBR036C
3048	chrII	309809	310230	-	310220	48.733421	4.966462	309839	310220	382	NA	YBR036C
3050	chrII	310819	310864	-	310864	1.241616	0.620808	310819	310864	46	NA	YBR037C
3051	chrII	311020	311021	-	311021	2.793635	2.483231	311020	311021	2	NA	YBR037C
3052	chrII	311087	311323	-	311198	19.555449	8.070501	311130	311269	140	NA	YBR037C
3054	chrII	315275	315298	-	315275	2.172828	1.55202	315275	315298	24	NA	NA
3056	chrII	317072	317094	-	317072	1.55202	0.620808	317072	317094	23	NA	NA
3057	chrII	318425	318469	-	318425	2.483232	0.931212	318425	318469	45	NA	NA
3059	chrII	320982	321301	-	321216	40.352513	3.104039	321006	321216	211	NA	YBR042C
3060	chrII	321460	321487	-	321472	2.172828	1.55202	321460	321487	28	NA	YBR042C
3064	chrII	322979	323021	-	322981	5.276867	3.724847	322981	323018	38	NA	YBR043C
3065	chrII	323279	323327	-	323324	3.724848	0.931212	323280	323325	46	NA	YBR043C
3066	chrII	323694	323695	-	323695	3.104039	2.483231	323694	323695	2	NA	YBR043C
3069	chrII	324690	324742	-	324700	2.483232	0.620808	324690	324742	53	NA	YBR044C
3070	chrII	324910	324913	-	324910	3.414443	1.862423	324910	324911	2	NA	YBR044C
3072	chrII	325212	325291	-	325255	4.65606	0.931212	325212	325289	78	NA	YBR044C
3074	chrII	325525	325561	-	325543	4.035252	1.241616	325525	325561	37	NA	YBR044C
3075	chrII	325724	325734	-	325733	3.104039	1.862423	325724	325734	11	NA	YBR044C
3076	chrII	325834	325965	-	325864	10.243331	2.172827	325864	325957	94	NA	YBR044C
3077	chrII	326022	326176	-	326054	144.648222	19.86585	326054	326150	97	NA	YBR044C
3079	chrII	327726	327810	-	327774	10.864139	1.862423	327748	327800	53	NA	NA
3080	chrII	328055	328108	-	328088	13.657773	2.172827	328066	328108	43	NA	NA
3082	chrII	328518	328566	-	328524	7.449695	3.414443	328518	328556	39	NA	YBR045C
3083	chrII	328612	328727	-	328694	22.659486	5.897674	328632	328706	75	NA	YBR045C
3085	chrII	329108	329195	-	329156	12.105755	2.483231	329117	329180	64	NA	YBR045C
3087	chrII	329433	329507	-	329492	4.345656	1.55202	329433	329507	75	NA	YBR045C
3088	chrII	329543	329787	-	329664	13.036968	1.55202	329554	329757	204	NA	YBR045C
3091	chrII	330860	330863	-	330862	2.793635	1.862423	330860	330863	4	NA	YBR046C
3092	chrII	330992	331088	-	331085	8.691311	2.793635	330993	331085	93	NA	YBR046C
3093	chrII	331268	331311	-	331270	8.070502	2.483231	331268	331297	30	NA	YBR046C
3094	chrII	331342	331434	-	331373	13.968176	5.276866	331373	331433	61	NA	YBR046C
3097	chrII	334332	334360	-	334332	1.55202	0.931212	334332	334360	29	NA	NA
3099	chrII	334710	334729	-	334715	3.724847	2.172827	334715	334716	2	NA	YBR049C
3100	chrII	334937	334982	-	334964	3.414444	0.931212	334958	334974	17	NA	YBR049C
3101	chrII	335260	335395	-	335283	13.657776	1.55202	335283	335388	106	NA	YBR049C
3102	chrII	335463	335585	-	335554	6.20808	0.931212	335499	335585	87	NA	YBR049C
3106	chrII	336110	336187	-	336137	5.587272	1.241616	336119	336187	69	NA	YBR049C
3108	chrII	336308	336346	-	336314	4.65606	1.241616	336308	336343	36	NA	YBR049C
3111	chrII	337503	337522	-	337503	2.172828	1.241616	337503	337522	20	NA	YBR050C
3113	chrII	337725	337746	-	337746	2.172828	0.931212	337725	337746	22	NA	YBR050C
3115	chrII	338828	339094	-	338998	31.3508	3.414443	338853	339073	221	NA	YBR052C
3116	chrII	339127	339311	-	339253	80.084215	14.588983	339198	339304	107	NA	YBR052C
3118	chrII	339951	339980	-	339951	4.035251	1.862423	339951	339977	27	NA	YBR053C
3119	chrII	340049	340069	-	340069	2.172828	1.241616	340049	340069	21	NA	YBR053C
3120	chrII	340205	340372	-	340260	10.24333	2.793635	340221	340339	119	NA	YBR053C
3121	chrII	340452	340477	-	340474	3.10404	1.55202	340474	340476	3	NA	YBR053C
3126	chrII	341760	341836	-	341760	1.862424	0.310404	341760	341836	77	NA	NA
3127	chrII	341964	341980	-	341973	2.793636	0.931212	341964	341980	17	NA	NA
3131	chrII	343928	344009	-	343982	10.553736	1.55202	343931	344003	73	NA	NA
3132	chrII	344182	344185	-	344182	1.241616	0.931212	344182	344185	4	NA	NA
3133	chrII	344818	344863	-	344843	7.449695	2.172827	344833	344845	13	NA	YBR055C
3136	chrII	345529	345529	-	345529	1.241616	1.241616	345529	345529	1	NA	YBR055C
3137	chrII	345996	346021	-	346021	3.10404	1.241616	345996	346021	26	NA	YBR055C
3139	chrII	346504	346528	-	346528	1.241616	0.620808	346504	346528	25	NA	YBR055C
3140	chrII	346685	346767	-	346685	2.793636	0.620808	346685	346767	83	NA	YBR055C
3141	chrII	346917	347004	-	346946	9.622522	2.793635	346942	346993	52	NA	YBR055C
3142	chrII	347034	347208	-	347115	39.110897	13.036964	347097	347196	100	NA	YBR055C
3144	chrII	349648	349665	-	349648	1.55202	0.931212	349648	349665	18	NA	NA
3145	chrII	349989	350014	-	350012	3.10404	1.241616	349991	350014	24	NA	NA
3148	chrII	350658	350786	-	350753	31.971604	9.622521	350739	350770	32	NA	NA
